,area,bedrooms,property_type,rooms,year_built
9953,74,1,1,2,1906
9954,97,3,0,4,1991
9955,55,1,1,2,1968
9956,92,3,1,4,1968
9957,68,2,1,3,1968
9958,104,3,0,6,1906
9959,110,4,0,5,2014
9960,35,1,1,2,1964
9961,121,2,1,3,1968
9962,61,2,1,3,1906
9963,56,1,1,2,1906
9964,127,4,1,5,1906
9965,62,1,1,2,1981
9966,77,1,1,2,1890
9967,87,2,1,4,1931
9968,52,1,1,2,1906
9969,31,1,1,2,1906
9970,47,1,1,2,1934
9971,70,2,1,3,1904
9972,60,1,1,2,1931
9973,145,4,1,5,1922
9974,129,3,1,4,1906
9975,84,3,1,4,1931
9976,56,2,1,3,1906
9977,57,1,1,4,1931
9978,58,2,1,3,1931
9979,83,3,1,4,1987
9980,79,2,1,3,1973
9981,53,2,1,3,1930
9982,56,2,1,3,1911
9983,56,1,1,2,1906
9984,58,2,1,3,1890
9985,69,2,1,3,1989
9986,88,2,1,3,2007
9987,89,4,0,5,1936
9988,87,2,1,3,2009
9989,68,2,1,3,1960
9990,150,3,1,6,1906
9991,111,2,1,3,1966
9992,88,2,1,3,2007
9993,58,2,1,3,1945
9994,63,1,1,2,2015
9995,84,2,1,3,1931
9996,89,3,1,3,1911
9997,115,4,1,5,1940
9998,69,2,1,3,1895
9999,110,2,1,3,1906
10000,145,3,1,4,1906
10001,143,3,1,4,2001
10002,57,2,1,4,1940
10003,58,1,1,2,1906
10004,122,3,1,4,2005
10005,75,2,1,3,1906
10006,60,1,1,2,1905
10007,87,2,1,3,1964
10008,57,1,1,2,1931
10009,62,2,1,3,1902
10010,56,1,1,2,1906
10011,103,3,0,4,1995
10012,85,2,1,3,2007
10013,59,2,1,3,1927
10014,32,1,1,2,1906
10015,43,1,1,2,1925
10016,32,1,1,1,1984
10017,164,3,0,6,1906
10018,44,1,1,2,1926
10019,59,1,1,2,1981
10020,63,1,1,2,2015
10021,60,2,1,3,1931
10022,167,3,1,4,2008
10023,92,2,1,3,2008
10024,167,3,1,4,2008
10025,86,1,1,2,1906
10026,164,4,1,6,1891
10027,74,1,1,3,1945
10028,71,1,1,3,1960
10029,138,2,1,3,2001
10030,86,2,1,3,1900
10031,108,3,1,4,1906
10032,82,2,1,3,2007
10033,77,3,0,4,1955
10034,98,3,1,4,1970
10035,58,2,1,3,1945
10036,62,2,1,3,1981
10037,80,2,1,4,1967
10038,112,3,1,4,2010
10039,103,3,1,4,1929
10040,93,2,1,3,1960
10041,79,1,1,2,1928
10042,95,2,1,3,2006
10043,191,5,1,7,1896
10044,505,9,1,10,1895
10045,116,4,1,5,2016
10046,55,1,1,2,1925
10047,84,2,1,3,2005
10048,72,2,1,3,1910
10049,57,1,1,2,1982
10050,66,2,1,3,1906
10051,256,4,1,6,1904
10052,60,1,1,2,1983
10053,96,2,1,3,2009
10054,70,1,1,2,1906
10055,45,2,1,3,1906
10056,45,2,1,3,1906
10057,51,2,1,3,1931
10058,50,1,1,2,1924
10059,57,1,1,2,1906
10060,94,2,1,3,2015
10061,129,3,0,5,1906
10062,72,2,1,3,1900
10063,33,1,1,2,1909
10064,55,2,1,3,1905
10065,79,2,1,3,1982
10066,49,1,1,2,1938
10067,60,1,1,2,1906
10068,102,2,1,3,2010
10069,54,2,1,3,1934
10070,106,3,0,4,1993
10071,81,2,1,4,1890
10072,166,3,1,4,2011
10073,82,2,1,3,1998
10074,145,3,1,5,1931
10075,63,1,1,2,2015
10076,130,4,0,5,1990
10077,71,1,1,2,2015
10078,48,1,1,2,1906
10079,40,1,1,2,2016
10080,47,1,1,2,1985
10081,82,3,1,4,1957
10082,65,1,1,2,2000
10083,150,6,1,7,1927
10084,67,2,1,3,1987
10085,48,1,1,2,1930
10086,145,4,0,5,1991
10087,70,1,1,2,1960
10088,74,2,1,3,1906
10089,87,3,1,4,2000
10090,102,3,1,4,2008
10091,93,3,1,4,1997
10092,67,3,1,4,1963
10093,57,2,1,3,1916
10094,123,3,0,4,1918
10095,52,1,1,2,1974
10096,41,1,1,2,1906
10097,88,2,1,3,1906
10098,133,4,1,6,2008
10099,90,3,1,4,1960
10100,53,1,1,3,1934
10101,59,3,1,4,1945
10102,92,2,1,3,2006
10103,97,3,0,4,2007
10104,97,3,0,4,2007
10105,109,3,0,5,1991
10106,116,4,1,5,2016
10107,103,3,1,4,1906
10108,120,4,0,5,1996
10109,54,2,1,3,1931
10110,102,3,1,4,2007
10111,72,2,1,3,1989
10112,62,1,1,2,1933
10113,91,2,1,3,2001
10114,134,3,1,5,2005
10115,85,2,1,4,1996
10116,31,1,1,2,1906
10117,99,1,0,2,2001
10118,64,2,1,3,2000
10119,53,2,1,3,1931
10120,114,2,1,3,2010
10121,25,1,1,1,1906
10122,48,2,1,3,1924
10123,108,2,1,4,1906
10124,137,4,0,6,1957
10125,60,2,1,3,1945
10126,150,2,1,3,1906
10127,150,1,1,2,2006
10128,65,2,1,4,1910
10129,95,2,1,3,2009
10130,36,1,1,2,2001
10131,82,2,1,3,2002
10132,98,3,1,4,1968
10133,120,4,1,5,1930
10134,118,3,1,4,1931
10135,144,4,1,5,1896
10136,61,1,1,2,1886
10137,197,3,1,4,1917
10138,91,3,1,4,1981
10139,111,2,1,4,1906
10140,130,3,1,4,1969
10141,70,2,1,4,1879
10142,91,2,1,3,1953
10143,107,3,1,4,1906
10144,36,1,1,2,1873
10145,170,4,1,5,1999
10146,48,1,1,2,1913
10147,98,3,0,4,1991
10148,80,2,1,3,1600
10149,81,3,1,4,1963
10150,57,2,1,3,1906
10151,64,2,1,3,1891
10152,49,2,1,3,1906
10153,160,4,0,7,2006
10154,78,2,1,4,1931
10155,141,4,0,5,2015
10156,70,3,1,4,1945
10157,72,3,1,4,1998
10158,105,3,1,4,1927
10159,126,2,1,4,1906
10160,56,2,1,4,1931
10161,81,1,1,2,1800
10162,49,1,1,2,1920
10163,45,1,1,2,1957
10164,56,1,1,2,1906
10165,35,1,1,2,1872
10166,93,3,1,4,1906
10167,45,1,1,2,1906
10168,54,2,1,3,1930
10169,70,2,1,3,1885
10170,54,1,1,2,1940
10171,81,2,1,3,1983
10172,54,2,1,3,1931
10173,45,1,1,2,1905
10174,112,4,0,5,1998
10175,94,3,0,5,1961
10176,120,2,1,3,2007
10177,52,2,1,3,1950
10178,108,3,0,4,1990
10179,135,2,1,3,1906
10180,65,3,1,4,1954
10181,80,2,1,3,1930
10182,37,1,1,2,2011
10183,45,1,1,2,1906
10184,64,2,1,3,1984
10185,110,4,1,5,1971
10186,230,3,1,7,1906
10187,80,3,1,4,1966
10188,66,2,1,3,1998
10189,112,3,1,4,2001
10190,98,3,1,4,1906
10191,48,2,1,3,1906
10192,50,1,1,2,1984
10193,68,3,0,4,1958
10194,140,3,1,5,1900
10195,129,3,0,4,2003
10196,130,3,1,5,1906
10197,110,2,1,3,1991
10198,87,2,1,3,1931
10199,59,1,1,2,2016
10200,75,2,1,3,2016
10201,46,1,1,2,1906
10202,54,1,1,2,2016
10203,75,2,1,3,2016
10204,75,2,1,3,2016
10205,43,1,1,1,2016
10206,38,1,1,2,2016
10207,54,1,1,2,1989
10208,95,1,1,2,2002
10209,43,1,1,2,1934
10210,93,2,1,3,2002
10211,144,4,1,5,1931
10212,72,2,1,3,1884
10213,96,2,1,3,1985
10214,115,2,1,3,2012
10215,71,2,1,3,1985
10216,80,3,1,4,1884
10217,81,2,0,4,1931
10218,48,1,1,2,1984
10219,64,1,1,2,2015
10220,47,1,1,2,1884
10221,150,4,1,5,1906
10222,40,1,1,2,1986
10223,57,1,1,2,1906
10224,67,2,1,3,1960
10225,76,2,1,3,1982
10226,135,3,0,5,1880
10227,65,1,1,2,1945
10228,80,2,1,3,2004
10229,72,2,1,3,1906
10230,140,3,0,4,1995
10231,84,2,1,3,2007
10232,56,1,1,2,1953
10233,43,1,1,2,1910
10234,65,3,1,4,1958
10235,169,4,0,5,1906
10236,83,2,1,3,1910
10237,68,2,1,3,1969
10238,48,1,1,2,1906
10239,96,3,1,4,1904
10240,53,2,1,3,1906
10241,80,2,1,3,1991
10242,44,1,1,2,1906
10243,52,1,1,2,1985
10244,92,3,0,4,1972
10245,80,3,0,4,1945
10246,98,3,1,4,1906
10247,56,2,1,3,1906
10248,71,1,1,2,2015
10249,97,2,1,3,1995
10250,140,4,0,5,1997
10251,126,3,0,4,1896
10252,71,2,1,3,1954
10253,60,1,1,2,1906
10254,65,2,0,3,1920
10255,69,2,1,3,1984
10256,53,1,1,2,1931
10257,132,3,1,6,1905
10258,88,2,0,4,2000
10259,67,3,1,4,1945
10260,138,4,0,5,2003
10261,101,2,1,3,1903
10262,48,1,1,2,1913
10263,60,1,1,2,1983
10264,78,2,1,3,1966
10265,58,2,1,3,1929
10266,88,2,0,3,1882
10267,120,3,0,4,1998
10268,151,2,1,3,1879
10269,56,1,1,2,1986
10270,73,3,1,4,1931
10271,155,4,0,5,2015
10272,123,3,1,4,2009
10273,155,4,0,5,2015
10274,155,4,0,5,2015
10275,155,4,0,5,2015
10276,155,4,0,5,2015
10277,155,4,0,5,2015
10278,155,4,0,5,2015
10279,155,4,0,5,2015
10280,155,4,0,5,2015
10281,155,4,0,5,2015
10282,155,4,0,5,2015
10283,101,3,0,4,1965
10284,65,2,1,4,1931
10285,57,2,1,3,1925
10286,155,4,0,5,2015
10287,25,1,1,2,1906
10288,83,2,1,3,2002
10289,75,2,1,3,1981
10290,46,1,1,1,1910
10291,80,2,1,3,1965
10292,65,2,1,3,1991
10293,70,2,1,4,1934
10294,44,1,1,2,1926
10295,134,2,1,4,1932
10296,43,2,1,4,1956
10297,155,4,0,5,2015
10298,67,2,1,3,1920
10299,47,1,1,2,1931
10300,55,1,1,2,1911
10301,69,2,1,3,1978
10302,90,3,1,4,1965
10303,62,2,0,3,1906
10304,45,1,1,2,1986
10305,67,2,1,3,1963
10306,140,5,1,7,1956
10307,32,1,1,2,1906
10308,46,1,1,2,1906
10309,47,1,1,2,1906
10310,70,2,1,3,1988
10311,66,2,1,4,1906
10312,97,3,0,5,1906
10313,91,2,1,3,1906
10314,81,2,1,3,2006
10315,56,2,1,4,1931
10316,130,4,0,6,2009
10317,50,1,1,2,2015
10318,131,3,0,6,1991
10319,44,2,1,3,1906
10320,54,1,1,2,1934
10321,49,1,1,2,1912
10322,39,1,1,2,1912
10323,48,1,1,2,2015
10324,49,1,1,2,2015
10325,68,2,1,3,1906
10326,42,1,1,2,1952
10327,50,1,1,2,1919
10328,54,1,1,2,2016
10329,116,4,1,5,2016
10330,60,2,1,3,2015
10331,64,1,1,2,2016
10332,107,2,1,4,1960
10333,190,5,0,6,2007
10334,54,1,1,2,2016
10335,64,1,1,2,2016
10336,62,1,1,2,1906
10337,170,3,0,7,1955
10338,45,1,1,2,1960
10339,136,3,0,4,1960
10340,140,4,0,6,1993
10341,65,2,1,3,1925
10342,53,2,1,3,1925
10343,93,5,1,6,1906
10344,49,1,1,2,1931
10345,92,2,1,3,2009
10346,89,1,1,2,2007
10347,190,3,1,5,1906
10348,63,2,1,3,1963
10349,58,2,1,3,1934
10350,45,1,1,2,1989
10351,62,1,1,2,1925
10352,50,1,1,2,2015
10353,67,2,1,3,1960
10354,30,1,1,1,1958
10355,56,1,1,2,1985
10356,79,2,1,3,1960
10357,92,3,0,4,1972
10358,220,4,0,7,2015
10359,35,1,1,2,1906
10360,50,2,1,3,1906
10361,96,2,1,3,2002
10362,52,2,1,3,1927
10363,30,1,1,2,2015
10364,91,2,1,3,2010
10365,50,2,1,3,1906
10366,92,3,1,4,1968
10367,90,2,1,3,1995
10368,80,2,1,3,2008
10369,54,2,1,3,1937
10370,39,1,1,3,2015
10371,58,1,1,2,1976
10372,20,1,1,1,1906
10373,61,2,1,3,1905
10374,58,1,1,2,1985
10375,50,1,1,2,1926
10376,95,2,1,3,2001
10377,123,3,0,5,2007
10378,55,2,1,3,1930
10379,303,5,1,6,1615
10380,197,2,1,4,1987
10381,84,3,1,4,1984
10382,51,2,1,2,1925
10383,60,1,1,2,1930
10384,87,3,1,4,1981
10385,75,3,1,4,1990
10386,63,1,1,2,2015
10387,96,3,0,4,2015
10388,207,4,0,8,2003
10389,66,1,0,2,1810
10390,55,1,1,2,1984
10391,68,2,1,3,1955
10392,74,1,1,2,1906
10393,35,1,1,2,1906
10394,87,2,1,3,1960
10395,59,2,1,3,1906
10396,267,5,0,7,1906
10397,115,3,0,4,1954
10398,60,1,1,3,1906
10399,84,3,1,4,1994
10400,34,1,1,2,2006
10401,85,2,1,3,1906
10402,256,4,1,6,1904
10403,81,2,1,4,1930
10404,53,2,1,3,1933
10405,95,2,1,3,1906
10406,57,2,1,3,1938
10407,65,2,1,3,1906
10408,40,2,1,3,1906
10409,92,2,1,3,1998
10410,48,1,1,2,1983
10411,57,1,1,2,1935
10412,76,1,1,2,2002
10413,115,4,0,5,1931
10414,199,6,0,7,2010
10415,135,3,0,4,2007
10416,72,2,1,3,1964
10417,74,2,1,4,1906
10418,58,1,1,2,1978
10419,108,4,0,5,1986
10420,40,1,1,2,1989
10421,70,2,1,3,1925
10422,95,4,0,5,1960
10423,72,2,1,3,1957
10424,180,4,1,8,1906
10425,40,1,1,2,1920
10426,41,1,1,2,1900
10427,102,4,1,5,2014
10428,50,1,1,2,1900
10429,50,2,1,3,1930
10430,165,5,0,6,1978
10431,48,1,1,2,1900
10432,51,1,1,2,1906
10433,94,3,1,4,1906
10434,228,4,0,5,1906
10435,86,3,1,4,1985
10436,145,3,1,4,2004
10437,70,2,1,3,1981
10438,55,2,1,3,1906
10439,36,1,1,2,1931
10440,119,2,1,3,1910
10441,76,2,1,3,1906
10442,105,2,1,3,1931
10443,406,5,0,8,1870
10444,95,2,1,3,1969
10445,75,2,1,3,2001
10446,73,2,1,3,1985
10447,63,1,1,2,2015
10448,63,1,1,2,2015
10449,106,4,0,5,1960
10450,37,1,1,2,1977
10451,64,1,1,2,2016
10452,71,1,1,2,2015
10453,100,4,0,5,1981
10454,58,1,1,2,1906
10455,76,2,1,4,1906
10456,70,2,1,3,1970
10457,182,5,1,7,1930
10458,85,2,0,4,1998
10459,50,1,1,2,1981
10460,220,4,0,7,2011
10461,65,2,1,3,1906
10462,119,3,1,5,1961
10463,86,2,1,3,1994
10464,48,1,1,3,1924
10465,52,2,1,3,1926
10466,53,1,1,2,1906
10467,56,3,1,4,1931
10468,89,2,1,3,1981
10469,52,1,1,2,1988
10470,65,3,1,4,1945
10471,61,2,1,3,1931
10472,63,1,1,2,1910
10473,52,1,1,2,1924
10474,63,2,1,3,1880
10475,94,2,1,3,1931
10476,50,2,1,3,1929
10477,60,2,1,3,1932
10478,75,1,1,2,1967
10479,78,4,1,5,1906
10480,58,1,1,2,1987
10481,142,3,0,5,1971
10482,77,1,1,2,1881
10483,35,1,0,2,1945
10484,135,2,0,5,1934
10485,56,2,1,3,1922
10486,52,1,1,2,1920
10487,62,1,1,2,1906
10488,71,2,1,3,1910
10489,60,2,1,3,1920
10490,86,5,1,6,1931
10491,50,1,1,3,1940
10492,150,5,0,6,2005
10493,74,2,1,3,1906
10494,95,3,1,4,1969
10495,100,3,1,4,1960
10496,60,2,1,3,1964
10497,188,4,1,5,1930
10498,53,1,1,2,2007
10499,54,2,1,3,1906
10500,44,1,1,2,1914
10501,130,5,1,6,1945
10502,59,2,1,3,1991
10503,50,1,1,2,1906
10504,43,1,1,2,1906
10505,239,5,1,6,1927
10506,69,2,1,3,1963
10507,70,2,1,3,1990
10508,66,2,1,3,1850
10509,73,1,1,2,1981
10510,140,2,1,3,1906
10511,139,3,0,5,1998
10512,85,3,0,4,1957
10513,46,2,1,3,1945
10514,37,1,1,2,1895
10515,74,2,1,3,1981
10516,64,2,1,3,1937
10517,54,1,1,2,1929
10518,45,1,1,2,2013
10519,75,3,1,4,1945
10520,50,1,0,2,1974
10521,86,2,1,3,2004
10522,55,1,1,2,1930
10523,61,1,1,3,1882
10524,82,2,1,3,1990
10525,35,1,1,2,1930
10526,41,1,1,2,1931
10527,36,1,1,2,1900
10528,44,1,1,2,1925
10529,94,2,1,3,2000
10530,82,2,1,3,2004
10531,50,1,1,2,1931
10532,67,2,1,3,1960
10533,125,3,1,4,1910
10534,78,3,1,4,1964
10535,54,2,1,3,1934
10536,45,2,1,3,1920
10537,90,3,1,5,2007
10538,68,2,1,3,1906
10539,67,1,1,2,1906
10540,66,1,1,3,1938
10541,80,3,1,4,1964
10542,67,2,1,3,1960
10543,63,1,1,2,2015
10544,55,1,1,2,1984
10545,44,1,1,2,1906
10546,63,1,1,2,2015
10547,41,1,1,2,1906
10548,96,2,1,3,1906
10549,78,2,1,3,1930
10550,52,1,1,2,1926
10551,82,1,1,3,1934
10552,79,2,1,3,1906
10553,26,1,1,1,1921
10554,58,2,1,3,1945
10555,67,1,1,2,1982
10556,78,2,1,3,2007
10557,180,2,0,4,1915
10558,53,1,1,2,1906
10559,110,3,0,4,2001
10560,88,3,1,4,2000
10561,99,1,1,2,1924
10562,87,2,1,3,1960
10563,109,2,1,3,2011
10564,50,1,1,2,2006
10565,46,1,1,2,1900
10566,53,1,1,3,1931
10567,126,5,0,7,2004
10568,89,4,1,5,1980
10569,62,2,1,3,1936
10570,54,2,1,3,1934
10571,133,4,0,5,1995
10572,112,3,1,4,2001
10573,48,1,1,2,2002
10574,129,2,1,3,2003
10575,127,4,1,5,1912
10576,72,2,1,3,1982
10577,58,1,1,2,1989
10578,64,2,1,3,1920
10579,67,2,1,3,1960
10580,70,2,1,3,1999
10581,83,2,1,3,1905
10582,194,4,0,5,1926
10583,125,4,0,5,1999
10584,115,4,0,5,1999
10585,62,3,1,4,1933
10586,67,1,1,2,1906
10587,59,1,1,2,1906
10588,56,1,1,2,1915
10589,56,1,1,3,1906
10590,52,1,1,2,1906
10591,50,1,1,2,1906
10592,93,3,1,4,1999
10593,55,1,1,3,1906
10594,78,2,1,3,2007
10595,56,2,1,3,1905
10596,117,2,1,3,1906
10597,36,1,1,2,1930
10598,61,1,1,2,1905
10599,77,2,1,3,1930
10600,103,2,0,3,1974
10601,88,2,1,3,2007
10602,142,3,0,4,2001
10603,42,1,1,3,1906
10604,54,1,1,2,1984
10605,36,1,1,3,1906
10606,51,1,1,2,1906
10607,45,1,1,2,1906
10608,86,3,1,4,1974
10609,41,1,1,2,1893
10610,66,2,1,3,1899
10611,70,1,1,2,2000
10612,50,1,1,3,1930
10613,60,1,1,2,1982
10614,126,3,1,4,1994
10615,50,1,1,2,1913
10616,139,4,0,5,2015
10617,139,4,0,5,2015
10618,110,3,0,4,1997
10619,139,4,0,5,2015
10620,76,2,1,3,2008
10621,124,3,0,4,1992
10622,42,1,1,2,1924
10623,73,2,1,3,1981
10624,54,3,1,4,1930
10625,43,1,1,2,1906
10626,95,3,1,4,1931
10627,106,2,1,3,2000
10628,79,1,1,3,1912
10629,93,2,1,3,2010
10630,55,1,1,2,1910
10631,57,2,1,3,1930
10632,41,1,1,2,1981
10633,115,5,0,6,2005
10634,100,3,1,4,1960
10635,67,2,1,3,1963
10636,147,3,1,5,1912
10637,49,1,1,2,1906
10638,54,1,1,2,1981
10639,95,3,0,4,1991
10640,52,1,1,2,1928
10641,52,2,1,3,1903
10642,107,2,1,3,1998
10643,49,2,1,3,1903
10644,108,2,1,3,1906
10645,70,2,1,3,1882
10646,136,3,1,5,1906
10647,40,1,1,2,1896
10648,134,3,1,5,1903
10649,65,1,1,2,1933
10650,70,2,1,3,1922
10651,72,2,1,3,1986
10652,102,4,1,5,2014
10653,57,2,1,3,1906
10654,58,1,1,2,1981
10655,55,1,1,2,1910
10656,51,1,1,2,1906
10657,58,2,1,3,1906
10658,52,1,1,2,1920
10659,51,1,1,2,1906
10660,50,1,1,2,2006
10661,141,4,0,5,2015
10662,117,2,1,3,1894
10663,277,4,1,9,1906
10664,100,3,1,4,1969
10665,51,1,1,2,1906
10666,212,5,1,7,1906
10667,96,2,1,3,2009
10668,110,2,1,3,2001
10669,46,1,1,2,1931
10670,87,2,1,3,2000
10671,52,1,1,2,1984
10672,124,4,0,6,1998
10673,78,3,1,4,1964
10674,56,2,1,3,1981
10675,130,2,1,3,1906
10676,80,2,1,3,1998
10677,73,2,1,3,1914
10678,111,3,1,5,1932
10679,82,2,1,3,2007
10680,61,1,1,2,1960
10681,90,3,0,4,1974
10682,100,2,0,4,1990
10683,70,2,1,3,1981
10684,80,1,0,3,1952
10685,60,1,1,2,1983
10686,425,6,0,11,1675
10687,38,1,1,2,1910
10688,78,1,1,2,1875
10689,64,1,1,2,1960
10690,100,1,1,3,1906
10691,63,1,1,2,1981
10692,159,1,1,4,1750
10693,151,4,0,6,2008
10694,100,3,0,5,1991
10695,108,2,1,3,1883
10696,110,4,0,6,1960
10697,56,1,1,2,1980
10698,149,3,1,5,1906
10699,38,1,1,2,1906
10700,122,3,1,4,1906
10701,68,2,1,3,1906
10702,75,2,1,3,2006
10703,50,2,1,3,1906
10704,133,4,1,6,1911
10705,144,2,1,3,1991
10706,94,4,0,5,1993
10707,70,1,1,3,1924
10708,52,1,1,2,2004
10709,60,2,1,3,1906
10710,75,1,1,2,1906
10711,51,1,1,2,1906
10712,71,3,1,4,1929
10713,66,2,1,3,1989
10714,150,4,1,6,1906
10715,375,6,0,8,1886
10716,110,3,0,4,2006
10717,117,2,1,4,1906
10718,28,1,1,1,1906
10719,61,2,0,4,1923
10720,50,2,1,3,1929
10721,40,1,1,2,1906
10722,65,2,1,3,1910
10723,70,2,1,3,1986
10724,71,2,1,3,1960
10725,91,3,1,4,1906
10726,105,2,1,3,1905
10727,190,4,0,6,1927
10728,45,1,1,2,1906
10729,70,2,1,3,1905
10730,59,2,1,3,1932
10731,49,2,1,3,1935
10732,82,2,1,3,1961
10733,110,2,1,5,1895
10734,62,2,1,3,1927
10735,44,1,1,2,1906
10736,85,3,1,4,1960
10737,88,2,1,4,1906
10738,51,1,1,3,1939
10739,83,2,1,3,2007
10740,100,3,1,4,1913
10741,128,3,1,4,1906
10742,80,1,1,3,1906
10743,106,2,1,3,2006
10744,103,3,0,4,2008
10745,50,2,1,3,1906
10746,113,2,1,3,2005
10747,60,2,0,3,1920
10748,47,1,1,2,1906
10749,87,2,1,3,1971
10750,47,1,1,2,1906
10751,73,2,1,4,1931
10752,57,2,1,3,1939
10753,120,4,0,5,2015
10754,120,4,0,5,2015
10755,96,2,1,3,1945
10756,94,3,0,5,1993
10757,39,1,1,2,1906
10758,33,1,1,2,1935
10759,127,4,0,5,2015
10760,101,2,1,3,1881
10761,55,2,1,3,1900
10762,120,4,0,5,2015
10763,120,4,0,5,2015
10764,120,4,0,5,2015
10765,120,4,0,5,2015
10766,120,4,0,5,2015
10767,120,4,0,5,2015
10768,120,4,0,5,2015
10769,120,4,0,5,2015
10770,120,4,0,5,2015
10771,120,4,0,5,2015
10772,120,4,0,5,2015
10773,120,4,0,5,2015
10774,49,2,1,3,1906
10775,120,4,0,5,2015
10776,127,4,0,5,2015
10777,65,1,1,2,1975
10778,97,3,1,4,1993
10779,46,2,1,3,1906
10780,120,3,0,4,1991
10781,81,2,1,3,1932
10782,77,2,0,3,1991
10783,30,1,1,2,1910
10784,100,2,1,3,1906
10785,138,3,1,4,2011
10786,118,4,1,5,1906
10787,89,2,1,3,1906
10788,67,1,1,3,1932
10789,68,2,1,3,1968
10790,64,1,1,2,1906
10791,84,3,1,4,1983
10792,55,1,1,2,1970
10793,92,1,1,2,1924
10794,89,2,0,3,1981
10795,109,6,1,6,1877
10796,50,1,1,2,1906
10797,78,2,1,3,2000
10798,90,3,1,4,1906
10799,69,2,1,3,1910
10800,75,2,1,3,1906
10801,49,2,1,3,1906
10802,45,1,1,2,1906
10803,45,1,1,2,1938
10804,110,1,1,3,1931
10805,82,2,1,3,1929
10806,132,2,1,3,1906
10807,108,2,0,4,1995
10808,68,2,1,3,1966
10809,44,1,1,2,1924
10810,67,2,1,3,1960
10811,68,1,1,3,1911
10812,70,1,1,2,1904
10813,57,1,1,2,1936
10814,114,4,0,5,1988
10815,47,1,1,2,1965
10816,57,2,1,3,1906
10817,60,1,1,2,1906
10818,29,1,1,1,1984
10819,100,3,1,4,1991
10820,45,1,1,2,1906
10821,115,4,1,5,1906
10822,77,2,1,3,1998
10823,122,2,1,5,1896
10824,41,1,1,2,1886
10825,76,3,1,4,1922
10826,48,1,1,2,1906
10827,81,2,1,3,1981
10828,52,1,1,2,1912
10829,67,2,1,3,1984
10830,28,1,1,1,1958
10831,91,2,1,3,2001
10832,97,3,1,4,1969
10833,80,3,1,4,1960
10834,100,4,0,6,1960
10835,76,2,1,3,2006
10836,68,2,1,3,1931
10837,83,2,1,3,1991
10838,64,2,1,3,1905
10839,40,1,1,2,1912
10840,51,1,1,2,1926
10841,58,1,1,3,1954
10842,172,3,0,5,2000
10843,56,1,1,2,1906
10844,64,1,1,4,1930
10845,125,3,1,5,1995
10846,90,2,1,3,1925
10847,83,3,1,4,1986
10848,91,1,1,2,1981
10849,51,1,1,2,1910
10850,85,2,1,3,1914
10851,100,2,0,4,1999
10852,93,2,1,3,2000
10853,75,2,1,3,1986
10854,75,3,1,4,1945
10855,110,2,1,4,2010
10856,52,1,1,3,1906
10857,90,2,1,3,2005
10858,43,1,1,2,1906
10859,107,3,1,6,1900
10860,58,1,1,2,1992
10861,80,2,1,3,1967
10862,60,1,1,3,1930
10863,117,2,1,3,1906
10864,60,1,1,3,1906
10865,86,2,1,3,2006
10866,46,1,1,2,1906
10867,63,2,1,3,1906
10868,300,5,0,6,2003
10869,33,1,1,2,1960
10870,47,1,1,2,1985
10871,85,2,1,3,2011
10872,80,2,1,3,1962
10873,75,2,1,3,1928
10874,77,2,1,3,1977
10875,72,2,1,3,1981
10876,72,2,1,3,1981
10877,114,2,1,3,1906
10878,100,3,0,4,1999
10879,135,3,1,4,1966
10880,100,2,1,3,1960
10881,50,1,1,2,1912
10882,110,2,1,3,1998
10883,87,2,1,5,1600
10884,65,1,1,2,1975
10885,66,2,1,3,1960
10886,58,2,1,3,1931
10887,65,2,1,3,1906
10888,100,2,1,3,1960
10889,95,2,1,3,1906
10890,35,1,1,2,1960
10891,42,1,1,2,1977
10892,85,2,1,3,2012
10893,77,2,1,3,1906
10894,83,2,1,3,2001
10895,30,1,1,1,1984
10896,79,2,1,3,1970
10897,112,3,1,4,2006
10898,50,1,1,2,1945
10899,83,2,1,3,1997
10900,78,2,1,3,1906
10901,197,4,0,5,1986
10902,46,1,1,2,1906
10903,90,2,1,3,2016
10904,105,3,1,4,2016
10905,138,4,1,5,2016
10906,86,3,1,4,2016
10907,71,2,1,3,1930
10908,71,2,1,3,2016
10909,50,1,1,2,2016
10910,64,1,1,2,2016
10911,48,1,1,2,2016
10912,51,1,1,2,2006
10913,54,1,1,2,2016
10914,117,3,1,4,1883
10915,58,2,1,3,1906
10916,80,2,1,3,1945
10917,77,2,1,3,2007
10918,50,2,1,3,1934
10919,48,2,1,3,1931
10920,235,4,1,5,1928
10921,70,3,1,4,1952
10922,103,3,1,4,1972
10923,87,2,1,4,1898
10924,70,3,0,4,1956
10925,120,4,0,5,1971
10926,60,2,1,3,1889
10927,105,2,1,3,1993
10928,122,5,1,6,1906
10929,51,1,1,3,1910
10930,99,3,1,4,1999
10931,88,3,1,4,1967
10932,49,2,1,3,1928
10933,88,2,1,3,2007
10934,43,1,1,2,1925
10935,66,1,0,2,1810
10936,55,2,0,3,1925
10937,142,4,0,5,1994
10938,85,2,1,3,1973
10939,55,2,1,3,1931
10940,60,1,1,2,1984
10941,125,2,1,3,1878
10942,51,2,1,3,1904
10943,43,1,1,2,1923
10944,45,1,1,3,1906
10945,114,3,1,4,1995
10946,56,2,1,3,1906
10947,90,2,1,3,1921
10948,70,2,1,3,1897
10949,92,3,0,4,1974
10950,56,1,1,2,1916
